year,desplazamiento,cilindros,co2,consumo_litros_milla,clase_tipo_Coche Familiar,clase_tipo_Coches Grandes,clase_tipo_Coches Medianos,clase_tipo_Coches pequeños,clase_tipo_Deportivos,clase_tipo_Furgoneta,clase_tipo_Vehículos Especiales,traccion_tipo_dos,transmision_tipo_Manual,combustible_tipo_Otros tipos de combustible,combustible_tipo_Premium,tamano_motor_tipo_mediano,tamano_motor_tipo_muy grande,tamano_motor_tipo_muy pequeño,tamano_motor_tipo_pequeño,consumo_tipo_bajo,consumo_tipo_moderado,consumo_tipo_muy alto,consumo_tipo_muy bajo,co2_tipo_bajo,co2_tipo_moderado,co2_tipo_muy alto,co2_tipo_muy bajo
0.3019219183816761,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.3991779161838063,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.49643391398593656,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.5936899117880667,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.690945909590197,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.9827139029965877,2.3549114887155818,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.079969900798718,2.3549114887155818,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.1772258986008481,2.3549114887155818,1.5530534681304726,1.0538337392538897,1.1562631263299468,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.2744818964029785,2.3549114887155818,1.5530534681304726,1.0538337392538897,1.1562631263299468,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.8854579051944574,2.3549114887155818,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.690945909590197,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,2.3549114887155818,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.9827139029965877,2.3549114887155818,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.079969900798718,2.3549114887155818,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.1772258986008481,2.3549114887155818,1.5530534681304726,0.9530718910371563,0.8181475096351838,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.2744818964029785,2.3549114887155818,1.5530534681304726,0.9622320590568593,0.8181475096351838,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.3717378942051086,2.3549114887155818,1.5530534681304726,0.5500244981702223,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3717378942051086,2.3549114887155818,1.5530534681304726,0.41262197787467664,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8854579051944574,2.3549114887155818,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3717378942051086,2.3549114887155818,1.5530534681304726,0.7332278585642832,0.8181475096351838,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3717378942051086,2.3549114887155818,1.5530534681304726,0.6324660103475497,0.5198102007868627,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.20466592057954583,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.3019219183816761,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.3991779161838063,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.49643391398593656,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.9827139029965877,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.079969900798718,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.1772258986008481,2.3549114887155818,1.5530534681304726,1.3377989478646841,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.2744818964029785,2.3549114887155818,1.5530534681304726,1.3377989478646841,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.10740992277741561,2.1968416223802993,1.5530534681304726,2.5156438857315018,2.5087255931089976,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.20466592057954583,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.3019219183816761,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.3991779161838063,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.49643391398593656,2.1968416223802993,1.5530534681304726,1.993807903737264,1.9885477212709017,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.9827139029965877,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.079969900798718,2.3549114887155818,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.1772258986008481,2.3549114887155818,1.5530534681304726,1.3377989478646841,1.5426809739811045,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,2.1968416223802993,1.5530534681304726,-0.1979032206385311,-0.19619934044910506,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-1.2541740464524076,1.0113176248656839,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7678940574417564,1.9597368228773764,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.6706380596396262,1.9597368228773764,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
-0.573382061837496,1.9597368228773764,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-0.4761260640353658,1.9597368228773764,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-1.448686042056668,1.406492290703889,1.5530534681304726,0.016324182495945087,0.017347364831797885,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-1.5459420398587984,0.6951778921951195,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.448686042056668,0.6951778921951195,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.351430044254538,0.6951778921951195,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.1569180486502775,1.0113176248656839,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.0596620508481471,1.0113176248656839,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9624060530460169,1.3274573575362483,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
-0.8651500552438867,1.3274573575362483,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
-1.5459420398587984,0.6951778921951195,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.20466592057954583,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3019219183816761,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3991779161838063,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49643391398593656,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5936899117880667,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.690945909590197,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.8854579051944574,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.9827139029965877,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.2816140684311053,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.18435807062897508,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.5459420398587984,0.6951778921951195,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.448686042056668,0.6951778921951195,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.351430044254538,0.6951778921951195,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.2816140684311053,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.18435807062897508,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.10740992277741561,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.20466592057954583,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3019219183816761,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3991779161838063,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49643391398593656,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5936899117880667,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.690945909590197,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.8854579051944574,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.9827139029965877,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.3717378942051086,0.3000032263569146,0.26124974975696885,-0.036226255090772576,0.017347364831797885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.468993892007239,0.3000032263569146,0.26124974975696885,-0.036226255090772576,0.017347364831797885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3019219183816761,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3019219183816761,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3991779161838063,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3991779161838063,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.49643391398593656,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49643391398593656,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5936899117880667,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5936899117880667,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.690945909590197,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.690945909590197,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7882019073923272,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7882019073923272,0.3000032263569146,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.8854579051944574,-0.17420637264893163,0.26124974975696885,-0.39172801395067686,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.9827139029965877,-0.17420637264893163,0.26124974975696885,-0.1979032206385311,-0.19619934044910506,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.079969900798718,0.3000032263569146,0.26124974975696885,0.016324182495945087,0.017347364831797885,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.1772258986008481,0.3000032263569146,0.26124974975696885,-0.036226255090772576,0.017347364831797885,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.2744818964029785,0.3000032263569146,0.26124974975696885,-0.036226255090772576,0.017347364831797885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3019219183816761,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3019219183816761,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.3991779161838063,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3991779161838063,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.49643391398593656,0.3000032263569146,0.26124974975696885,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49643391398593656,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.5936899117880667,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5936899117880667,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.690945909590197,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.690945909590197,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,1.0903525580333246,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,0.3000032263569146,0.26124974975696885,0.5203886604594182,0.5198102007868627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8854579051944574,-0.17420637264893163,0.26124974975696885,0.016324182495945087,0.017347364831797885,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.8854579051944574,-0.3322762389842138,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0.9827139029965877,-0.17420637264893163,0.26124974975696885,0.016324182495945087,0.017347364831797885,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.9827139029965877,-0.3322762389842138,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.079969900798718,0.3000032263569146,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.1772258986008481,0.3000032263569146,0.26124974975696885,0.1469771053032883,0.2546214818105773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.2744818964029785,0.3000032263569146,0.26124974975696885,0.1469771053032883,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.3717378942051086,0.3000032263569146,0.26124974975696885,0.1469771053032883,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.468993892007239,0.3000032263569146,0.26124974975696885,0.1469771053032883,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.49643391398593656,0.3000032263569146,0.26124974975696885,0.016324182495945087,0.017347364831797885,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.49643391398593656,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.5936899117880667,0.3000032263569146,0.26124974975696885,0.016324182495945087,0.017347364831797885,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.5936899117880667,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.5936899117880667,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.690945909590197,0.3000032263569146,0.26124974975696885,-0.1979032206385311,-0.19619934044910506,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.690945909590197,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.7882019073923272,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.7882019073923272,0.3000032263569146,0.26124974975696885,-0.1979032206385311,-0.19619934044910506,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.8854579051944574,0.3000032263569146,0.26124974975696885,-0.39172801395067686,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8854579051944574,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9827139029965877,0.3000032263569146,0.26124974975696885,-0.39172801395067686,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3991779161838063,0.3000032263569146,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3991779161838063,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.3991779161838063,1.0903525580333246,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.49643391398593656,0.3000032263569146,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.49643391398593656,1.0903525580333246,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5936899117880667,0.3000032263569146,0.26124974975696885,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.690945909590197,0.3000032263569146,0.26124974975696885,-0.1979032206385311,-0.19619934044910506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.690945909590197,1.0903525580333246,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7882019073923272,0.3000032263569146,0.26124974975696885,-0.1979032206385311,-0.19619934044910506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.7882019073923272,1.0903525580333246,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8854579051944574,0.3000032263569146,0.26124974975696885,-0.39172801395067686,-0.3894082642746851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8854579051944574,1.0903525580333246,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9827139029965877,0.3000032263569146,0.26124974975696885,-0.39172801395067686,-0.3894082642746851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.49643391398593656,0.9322826916980431,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.5936899117880667,0.9322826916980431,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.690945909590197,0.9322826916980431,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.7882019073923272,0.9322826916980431,1.5530534681304726,1.1588703325464849,1.1562631263299468,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.6431980376609285,0.6951778921951195,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
