year,desplazamiento,cilindros,co2,consumo_litros_milla,clase_tipo_Coche Familiar,clase_tipo_Coches Grandes,clase_tipo_Coches Medianos,clase_tipo_Coches pequeños,clase_tipo_Deportivos,clase_tipo_Furgoneta,clase_tipo_Vehículos Especiales,traccion_tipo_dos,transmision_tipo_Manual,combustible_tipo_Otros tipos de combustible,combustible_tipo_Premium,tamano_motor_tipo_mediano,tamano_motor_tipo_muy grande,tamano_motor_tipo_muy pequeño,tamano_motor_tipo_pequeño,consumo_tipo_bajo,consumo_tipo_moderado,consumo_tipo_muy alto,consumo_tipo_muy bajo,co2_tipo_bajo,co2_tipo_moderado,co2_tipo_muy alto,co2_tipo_muy bajo,cluster
0.3019219183816761,0.0628984268539913,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,0.0628984268539913,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3991779161838063,0.0628984268539913,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3991779161838063,0.0628984268539913,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.4964339139859365,0.0628984268539913,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.4964339139859365,0.0628984268539913,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,0.0628984268539913,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,0.0628984268539913,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3991779161838063,0.0628984268539913,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3991779161838063,0.0628984268539913,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.4964339139859365,0.0628984268539913,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.4964339139859365,0.0628984268539913,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1.079969900798718,0.2209682931892735,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.177225898600848,0.2209682931892735,0.2612497497569688,-0.338511799740973,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
1.2744818964029785,0.2209682931892735,0.2612497497569688,-0.338511799740973,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
1.3717378942051086,0.2209682931892735,0.2612497497569688,-0.338511799740973,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
1.468993892007239,0.2209682931892735,0.2612497497569688,-0.6957583525093918,-0.7254237839713426,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.566249889809369,0.2209682931892735,0.2612497497569688,-0.6865981844896888,-0.7254237839713426,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.5936899117880667,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.5936899117880667,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.690945909590197,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.690945909590197,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.7882019073923272,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.7882019073923272,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.8854579051944574,0.2209682931892735,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.9827139029965876,0.2209682931892735,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.5936899117880667,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.5936899117880667,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.690945909590197,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.690945909590197,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.7882019073923272,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.7882019073923272,0.2209682931892735,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.8854579051944574,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.9827139029965876,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1.079969900798718,0.2209682931892735,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.177225898600848,0.2209682931892735,0.2612497497569688,-0.2011092794454273,-0.196199340449105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.177225898600848,0.2209682931892735,0.2612497497569688,-0.4026329758788943,-0.3894082642746851,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.2744818964029785,0.2209682931892735,0.2612497497569688,-0.1827889434060212,-0.196199340449105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.2744818964029785,0.2209682931892735,0.2612497497569688,-0.4026329758788943,-0.3894082642746851,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.3717378942051086,0.2209682931892735,0.2612497497569688,-0.4026329758788943,-0.3894082642746851,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.3717378942051086,0.2209682931892735,0.2612497497569688,-0.1919491114257243,-0.196199340449105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.468993892007239,0.2209682931892735,0.2612497497569688,-0.5583558322138461,-0.5650527404797562,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.566249889809369,0.2209682931892735,0.2612497497569688,-0.5583558322138461,-0.5650527404797562,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.4964339139859365,0.0628984268539913,0.2612497497569688,-1.253171539782433,-1.2481145923883692,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0.5936899117880667,0.0628984268539913,0.2612497497569688,-1.1372079882281576,-1.1325195097576797,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5
0.690945909590197,0.0628984268539913,0.2612497497569688,-1.0119673525495407,-1.0076768205165365,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5
0.4964339139859365,0.0628984268539913,0.2612497497569688,-1.1372079882281576,-1.1325195097576797,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5
0.5936899117880667,0.0628984268539913,0.2612497497569688,-1.1372079882281576,-1.1325195097576797,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5
0.690945909590197,0.0628984268539913,0.2612497497569688,-1.0119673525495407,-1.0076768205165365,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5
0.8854579051944574,0.2209682931892735,0.2612497497569688,-1.5546767738235476,-1.5486618072281575,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
0.9827139029965876,0.2209682931892735,0.2612497497569688,-1.4611061839487192,-1.4553885336571883,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.079969900798718,0.2209682931892735,0.2612497497569688,-1.4611061839487192,-1.4553885336571883,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.177225898600848,0.2209682931892735,0.2612497497569688,-1.5110133062629627,-1.4553885336571883,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.2744818964029785,0.2209682931892735,0.2612497497569688,-1.5110133062629627,-1.4553885336571883,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.3717378942051086,0.2209682931892735,0.2612497497569688,-1.5110133062629627,-1.4553885336571883,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.468993892007239,0.2209682931892735,0.2612497497569688,-1.5476539783417749,-1.5486618072281575,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
0.8854579051944574,0.2209682931892735,0.2612497497569688,-1.4611061839487192,-1.4553885336571883,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
0.9827139029965876,0.2209682931892735,0.2612497497569688,-1.3608519805114014,-1.355452883402578,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.079969900798718,0.2209682931892735,0.2612497497569688,-1.3608519805114014,-1.355452883402578,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.177225898600848,0.2209682931892735,0.2612497497569688,-1.410251458046229,-1.355452883402578,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.2744818964029785,0.2209682931892735,0.2612497497569688,-1.410251458046229,-1.355452883402578,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.3717378942051086,0.2209682931892735,0.2612497497569688,-1.410251458046229,-1.355452883402578,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.468993892007239,0.2209682931892735,0.2612497497569688,-1.529333642302369,-1.5486618072281575,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.566249889809369,0.2209682931892735,0.2612497497569688,-1.5476539783417749,-1.5486618072281575,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
-0.184358070628975,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.184358070628975,0.6161429590274787,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.0871020728268448,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.0871020728268448,0.6161429590274787,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,0.6161429590274787,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,0.6161429590274787,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,0.6161429590274787,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.573382061837496,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,0.6161429590274787,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,0.6161429590274787,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.3788700662332355,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.3788700662332355,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.3788700662332355,0.6161429590274787,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.2816140684311053,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.2816140684311053,0.6161429590274787,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.1074099227774156,0.8532477585304017,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.2046659205795458,0.8532477585304017,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.3019219183816761,0.8532477585304017,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.3991779161838063,0.8532477585304017,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.4964339139859365,0.8532477585304017,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.5936899117880667,0.8532477585304017,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.690945909590197,0.8532477585304017,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.7882019073923272,0.8532477585304017,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.8854579051944574,0.8532477585304017,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.2046659205795458,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
0.3019219183816761,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
0.3991779161838063,1.0903525580333246,1.5530534681304726,1.993807903737264,1.9885477212709015,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
0.2046659205795458,1.0903525580333246,1.5530534681304726,1.5465199191707744,1.5426809739811045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
0.3019219183816761,1.0903525580333246,1.5530534681304726,1.993807903737264,1.9885477212709015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
0.3991779161838063,1.0903525580333246,1.5530534681304726,1.993807903737264,1.9885477212709015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
0.1074099227774156,1.7226320233744534,1.5530534681304726,1.993807903737264,1.9885477212709015,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2
0.2046659205795458,1.7226320233744534,1.5530534681304726,1.993807903737264,1.9885477212709015,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2
-1.6431980376609283,1.406492290703889,1.5530534681304726,0.8196769442502306,0.8181475096351838,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
-1.5459420398587984,1.406492290703889,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
-1.448686042056668,1.406492290703889,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
-1.351430044254538,1.406492290703889,1.5530534681304726,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
-1.2541740464524076,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.1569180486502777,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.0596620508481471,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,0.4580730926921965,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,0.4580730926921965,0.2612497497569688,0.016324182495945,0.0173473648317978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.4761260640353658,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.3788700662332355,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.2816140684311053,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.184358070628975,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
-0.0871020728268448,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.0101539249752853,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.1074099227774156,1.0903525580333246,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
1.566249889809369,-0.1742063726489316,0.2612497497569688,0.0095745850077426,0.0173473648317978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.566249889809369,-0.4113111721518546,0.2612497497569688,-0.1186677672680999,-0.196199340449105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.566249889809369,0.3790381595245558,0.2612497497569688,0.0095745850077426,0.0173473648317978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.566249889809369,-0.4113111721518546,0.2612497497569688,-0.4026329758788943,-0.3894082642746851,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
1.566249889809369,0.3790381595245558,0.2612497497569688,-0.2377499515242395,-0.196199340449105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.0871020728268448,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.0871020728268448,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.0871020728268448,0.5371080258598376,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0101539249752853,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,0.5371080258598376,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0101539249752853,0.5371080258598376,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.1074099227774156,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,0.5371080258598376,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.1074099227774156,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,0.5371080258598376,1.5530534681304726,0.5203886604594182,0.5198102007868627,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.2046659205795458,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2046659205795458,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.2046659205795458,0.5371080258598376,1.5530534681304726,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
